intersection_group,movement_key,inter_id,approach_node,dir_code,direction,event_time_sec,green
16,215174_215433_l,215174,215433,l,좌회전,2160.0,1
16,215174_215433_l,215174,215433,l,좌회전,2217.0,0
16,215174_215433_l,215174,215433,l,좌회전,2340.0,1
16,215174_215433_l,215174,215433,l,좌회전,2397.0,0
16,215174_215433_l,215174,215433,l,좌회전,2640.0,1
16,215174_215433_l,215174,215433,l,좌회전,2697.0,0
16,215174_215433_l,215174,215433,l,좌회전,2820.0,1
16,215174_215433_l,215174,215433,l,좌회전,2877.0,0
16,215174_215433_l,215174,215433,l,좌회전,3300.0,1
16,215174_215433_l,215174,215433,l,좌회전,3357.0,0
16,215174_215433_r,215174,215433,r,우회전,0.0,1
16,215174_215433_r,215174,215433,r,우회전,3600.0,0
16,215174_215433_s,215174,215433,s,직진,60.0,1
16,215174_215433_s,215174,215433,s,직진,60.0,1
16,215174_215433_s,215174,215433,s,직진,60.0,1
16,215174_215433_s,215174,215433,s,직진,117.0,0
16,215174_215433_s,215174,215433,s,직진,117.0,0
16,215174_215433_s,215174,215433,s,직진,117.0,0
16,215174_215433_s,215174,215433,s,직진,360.0,1
16,215174_215433_s,215174,215433,s,직진,360.0,1
16,215174_215433_s,215174,215433,s,직진,360.0,1
16,215174_215433_s,215174,215433,s,직진,417.0,0
16,215174_215433_s,215174,215433,s,직진,417.0,0
16,215174_215433_s,215174,215433,s,직진,417.0,0
16,215174_215433_s,215174,215433,s,직진,540.0,1
16,215174_215433_s,215174,215433,s,직진,540.0,1
16,215174_215433_s,215174,215433,s,직진,540.0,1
16,215174_215433_s,215174,215433,s,직진,597.0,0
16,215174_215433_s,215174,215433,s,직진,597.0,0
16,215174_215433_s,215174,215433,s,직진,597.0,0
16,215174_215433_s,215174,215433,s,직진,840.0,1
16,215174_215433_s,215174,215433,s,직진,840.0,1
16,215174_215433_s,215174,215433,s,직진,840.0,1
16,215174_215433_s,215174,215433,s,직진,897.0,0
16,215174_215433_s,215174,215433,s,직진,897.0,0
16,215174_215433_s,215174,215433,s,직진,897.0,0
16,215174_215433_s,215174,215433,s,직진,1020.0,1
16,215174_215433_s,215174,215433,s,직진,1020.0,1
16,215174_215433_s,215174,215433,s,직진,1020.0,1
16,215174_215433_s,215174,215433,s,직진,1077.0,0
16,215174_215433_s,215174,215433,s,직진,1077.0,0
16,215174_215433_s,215174,215433,s,직진,1077.0,0
16,215174_215433_s,215174,215433,s,직진,1320.0,1
16,215174_215433_s,215174,215433,s,직진,1320.0,1
16,215174_215433_s,215174,215433,s,직진,1320.0,1
16,215174_215433_s,215174,215433,s,직진,1377.0,0
16,215174_215433_s,215174,215433,s,직진,1377.0,0
16,215174_215433_s,215174,215433,s,직진,1377.0,0
16,215174_215433_s,215174,215433,s,직진,1500.0,1
16,215174_215433_s,215174,215433,s,직진,1500.0,1
16,215174_215433_s,215174,215433,s,직진,1500.0,1
16,215174_215433_s,215174,215433,s,직진,1557.0,0
16,215174_215433_s,215174,215433,s,직진,1557.0,0
16,215174_215433_s,215174,215433,s,직진,1557.0,0
16,215174_215433_s,215174,215433,s,직진,1800.0,1
16,215174_215433_s,215174,215433,s,직진,1800.0,1
16,215174_215433_s,215174,215433,s,직진,1800.0,1
16,215174_215433_s,215174,215433,s,직진,1857.0,0
16,215174_215433_s,215174,215433,s,직진,1857.0,0
16,215174_215433_s,215174,215433,s,직진,1857.0,0
16,215174_215433_s,215174,215433,s,직진,1980.0,1
16,215174_215433_s,215174,215433,s,직진,1980.0,1
16,215174_215433_s,215174,215433,s,직진,1980.0,1
16,215174_215433_s,215174,215433,s,직진,2037.0,0
16,215174_215433_s,215174,215433,s,직진,2037.0,0
16,215174_215433_s,215174,215433,s,직진,2037.0,0
16,215174_215433_s,215174,215433,s,직진,2280.0,1
16,215174_215433_s,215174,215433,s,직진,2280.0,1
16,215174_215433_s,215174,215433,s,직진,2280.0,1
16,215174_215433_s,215174,215433,s,직진,2337.0,0
16,215174_215433_s,215174,215433,s,직진,2337.0,0
16,215174_215433_s,215174,215433,s,직진,2337.0,0
16,215174_215433_s,215174,215433,s,직진,2760.0,1
16,215174_215433_s,215174,215433,s,직진,2760.0,1
16,215174_215433_s,215174,215433,s,직진,2760.0,1
16,215174_215433_s,215174,215433,s,직진,2817.0,0
16,215174_215433_s,215174,215433,s,직진,2817.0,0
16,215174_215433_s,215174,215433,s,직진,2817.0,0
16,215174_215433_s,215174,215433,s,직진,2940.0,1
16,215174_215433_s,215174,215433,s,직진,2940.0,1
16,215174_215433_s,215174,215433,s,직진,2940.0,1
16,215174_215433_s,215174,215433,s,직진,2997.0,0
16,215174_215433_s,215174,215433,s,직진,2997.0,0
16,215174_215433_s,215174,215433,s,직진,2997.0,0
16,215174_215433_s,215174,215433,s,직진,3120.0,1
16,215174_215433_s,215174,215433,s,직진,3120.0,1
16,215174_215433_s,215174,215433,s,직진,3120.0,1
16,215174_215433_s,215174,215433,s,직진,3177.0,0
16,215174_215433_s,215174,215433,s,직진,3177.0,0
16,215174_215433_s,215174,215433,s,직진,3177.0,0
16,215174_215433_s,215174,215433,s,직진,3240.0,1
16,215174_215433_s,215174,215433,s,직진,3240.0,1
16,215174_215433_s,215174,215433,s,직진,3240.0,1
16,215174_215433_s,215174,215433,s,직진,3297.0,0
16,215174_215433_s,215174,215433,s,직진,3297.0,0
16,215174_215433_s,215174,215433,s,직진,3297.0,0
16,215174_215433_s,215174,215433,s,직진,3420.0,1
16,215174_215433_s,215174,215433,s,직진,3420.0,1
16,215174_215433_s,215174,215433,s,직진,3420.0,1
16,215174_215433_s,215174,215433,s,직진,3477.0,0
16,215174_215433_s,215174,215433,s,직진,3477.0,0
16,215174_215433_s,215174,215433,s,직진,3477.0,0
16,215174_215434_l,215174,215434,l,좌회전,180.0,1
16,215174_215434_l,215174,215434,l,좌회전,237.0,0
16,215174_215434_l,215174,215434,l,좌회전,660.0,1
16,215174_215434_l,215174,215434,l,좌회전,717.0,0
16,215174_215434_l,215174,215434,l,좌회전,1140.0,1
16,215174_215434_l,215174,215434,l,좌회전,1197.0,0
16,215174_215434_l,215174,215434,l,좌회전,1620.0,1
16,215174_215434_l,215174,215434,l,좌회전,1677.0,0
16,215174_215434_l,215174,215434,l,좌회전,2100.0,1
16,215174_215434_l,215174,215434,l,좌회전,2157.0,0
16,215174_215434_l,215174,215434,l,좌회전,2460.0,1
16,215174_215434_l,215174,215434,l,좌회전,2517.0,0
16,215174_215434_l,215174,215434,l,좌회전,2580.0,1
16,215174_215434_l,215174,215434,l,좌회전,2637.0,0
16,215174_215434_l,215174,215434,l,좌회전,3060.0,1
16,215174_215434_l,215174,215434,l,좌회전,3117.0,0
16,215174_215434_l,215174,215434,l,좌회전,3540.0,1
16,215174_215434_l,215174,215434,l,좌회전,3597.0,0
16,215174_215434_r,215174,215434,r,우회전,0.0,1
16,215174_215434_r,215174,215434,r,우회전,3600.0,0
16,215174_215434_s,215174,215434,s,직진,0.0,1
16,215174_215434_s,215174,215434,s,직진,0.0,1
16,215174_215434_s,215174,215434,s,직진,0.0,1
16,215174_215434_s,215174,215434,s,직진,0.0,1
16,215174_215434_s,215174,215434,s,직진,57.0,0
16,215174_215434_s,215174,215434,s,직진,57.0,0
16,215174_215434_s,215174,215434,s,직진,57.0,0
16,215174_215434_s,215174,215434,s,직진,57.0,0
16,215174_215434_s,215174,215434,s,직진,120.0,1
16,215174_215434_s,215174,215434,s,직진,120.0,1
16,215174_215434_s,215174,215434,s,직진,120.0,1
16,215174_215434_s,215174,215434,s,직진,120.0,1
16,215174_215434_s,215174,215434,s,직진,177.0,0
16,215174_215434_s,215174,215434,s,직진,177.0,0
16,215174_215434_s,215174,215434,s,직진,177.0,0
16,215174_215434_s,215174,215434,s,직진,177.0,0
16,215174_215434_s,215174,215434,s,직진,300.0,1
16,215174_215434_s,215174,215434,s,직진,300.0,1
16,215174_215434_s,215174,215434,s,직진,300.0,1
16,215174_215434_s,215174,215434,s,직진,300.0,1
16,215174_215434_s,215174,215434,s,직진,357.0,0
16,215174_215434_s,215174,215434,s,직진,357.0,0
16,215174_215434_s,215174,215434,s,직진,357.0,0
16,215174_215434_s,215174,215434,s,직진,357.0,0
16,215174_215434_s,215174,215434,s,직진,480.0,1
16,215174_215434_s,215174,215434,s,직진,480.0,1
16,215174_215434_s,215174,215434,s,직진,480.0,1
16,215174_215434_s,215174,215434,s,직진,480.0,1
16,215174_215434_s,215174,215434,s,직진,537.0,0
16,215174_215434_s,215174,215434,s,직진,537.0,0
16,215174_215434_s,215174,215434,s,직진,537.0,0
16,215174_215434_s,215174,215434,s,직진,537.0,0
16,215174_215434_s,215174,215434,s,직진,600.0,1
16,215174_215434_s,215174,215434,s,직진,600.0,1
16,215174_215434_s,215174,215434,s,직진,600.0,1
16,215174_215434_s,215174,215434,s,직진,600.0,1
16,215174_215434_s,215174,215434,s,직진,657.0,0
16,215174_215434_s,215174,215434,s,직진,657.0,0
16,215174_215434_s,215174,215434,s,직진,657.0,0
16,215174_215434_s,215174,215434,s,직진,657.0,0
16,215174_215434_s,215174,215434,s,직진,780.0,1
16,215174_215434_s,215174,215434,s,직진,780.0,1
16,215174_215434_s,215174,215434,s,직진,780.0,1
16,215174_215434_s,215174,215434,s,직진,780.0,1
16,215174_215434_s,215174,215434,s,직진,837.0,0
16,215174_215434_s,215174,215434,s,직진,837.0,0
16,215174_215434_s,215174,215434,s,직진,837.0,0
16,215174_215434_s,215174,215434,s,직진,837.0,0
16,215174_215434_s,215174,215434,s,직진,960.0,1
16,215174_215434_s,215174,215434,s,직진,960.0,1
16,215174_215434_s,215174,215434,s,직진,960.0,1
16,215174_215434_s,215174,215434,s,직진,960.0,1
16,215174_215434_s,215174,215434,s,직진,1017.0,0
16,215174_215434_s,215174,215434,s,직진,1017.0,0
16,215174_215434_s,215174,215434,s,직진,1017.0,0
16,215174_215434_s,215174,215434,s,직진,1017.0,0
16,215174_215434_s,215174,215434,s,직진,1080.0,1
16,215174_215434_s,215174,215434,s,직진,1080.0,1
16,215174_215434_s,215174,215434,s,직진,1080.0,1
16,215174_215434_s,215174,215434,s,직진,1080.0,1
16,215174_215434_s,215174,215434,s,직진,1137.0,0
16,215174_215434_s,215174,215434,s,직진,1137.0,0
16,215174_215434_s,215174,215434,s,직진,1137.0,0
16,215174_215434_s,215174,215434,s,직진,1137.0,0
16,215174_215434_s,215174,215434,s,직진,1260.0,1
16,215174_215434_s,215174,215434,s,직진,1260.0,1
16,215174_215434_s,215174,215434,s,직진,1260.0,1
16,215174_215434_s,215174,215434,s,직진,1260.0,1
16,215174_215434_s,215174,215434,s,직진,1317.0,0
16,215174_215434_s,215174,215434,s,직진,1317.0,0
16,215174_215434_s,215174,215434,s,직진,1317.0,0
16,215174_215434_s,215174,215434,s,직진,1317.0,0
16,215174_215434_s,215174,215434,s,직진,1440.0,1
16,215174_215434_s,215174,215434,s,직진,1440.0,1
16,215174_215434_s,215174,215434,s,직진,1440.0,1
16,215174_215434_s,215174,215434,s,직진,1440.0,1
16,215174_215434_s,215174,215434,s,직진,1497.0,0
16,215174_215434_s,215174,215434,s,직진,1497.0,0
16,215174_215434_s,215174,215434,s,직진,1497.0,0
16,215174_215434_s,215174,215434,s,직진,1497.0,0
16,215174_215434_s,215174,215434,s,직진,1560.0,1
16,215174_215434_s,215174,215434,s,직진,1560.0,1
16,215174_215434_s,215174,215434,s,직진,1560.0,1
16,215174_215434_s,215174,215434,s,직진,1560.0,1
16,215174_215434_s,215174,215434,s,직진,1617.0,0
16,215174_215434_s,215174,215434,s,직진,1617.0,0
16,215174_215434_s,215174,215434,s,직진,1617.0,0
16,215174_215434_s,215174,215434,s,직진,1617.0,0
16,215174_215434_s,215174,215434,s,직진,1740.0,1
16,215174_215434_s,215174,215434,s,직진,1740.0,1
16,215174_215434_s,215174,215434,s,직진,1740.0,1
16,215174_215434_s,215174,215434,s,직진,1740.0,1
16,215174_215434_s,215174,215434,s,직진,1797.0,0
16,215174_215434_s,215174,215434,s,직진,1797.0,0
16,215174_215434_s,215174,215434,s,직진,1797.0,0
16,215174_215434_s,215174,215434,s,직진,1797.0,0
16,215174_215434_s,215174,215434,s,직진,1920.0,1
16,215174_215434_s,215174,215434,s,직진,1920.0,1
16,215174_215434_s,215174,215434,s,직진,1920.0,1
16,215174_215434_s,215174,215434,s,직진,1920.0,1
16,215174_215434_s,215174,215434,s,직진,1977.0,0
16,215174_215434_s,215174,215434,s,직진,1977.0,0
16,215174_215434_s,215174,215434,s,직진,1977.0,0
16,215174_215434_s,215174,215434,s,직진,1977.0,0
16,215174_215434_s,215174,215434,s,직진,2040.0,1
16,215174_215434_s,215174,215434,s,직진,2040.0,1
16,215174_215434_s,215174,215434,s,직진,2040.0,1
16,215174_215434_s,215174,215434,s,직진,2040.0,1
16,215174_215434_s,215174,215434,s,직진,2097.0,0
16,215174_215434_s,215174,215434,s,직진,2097.0,0
16,215174_215434_s,215174,215434,s,직진,2097.0,0
16,215174_215434_s,215174,215434,s,직진,2097.0,0
16,215174_215434_s,215174,215434,s,직진,2220.0,1
16,215174_215434_s,215174,215434,s,직진,2220.0,1
16,215174_215434_s,215174,215434,s,직진,2220.0,1
16,215174_215434_s,215174,215434,s,직진,2220.0,1
16,215174_215434_s,215174,215434,s,직진,2277.0,0
16,215174_215434_s,215174,215434,s,직진,2277.0,0
16,215174_215434_s,215174,215434,s,직진,2277.0,0
16,215174_215434_s,215174,215434,s,직진,2277.0,0
16,215174_215434_s,215174,215434,s,직진,2400.0,1
16,215174_215434_s,215174,215434,s,직진,2400.0,1
16,215174_215434_s,215174,215434,s,직진,2400.0,1
16,215174_215434_s,215174,215434,s,직진,2400.0,1
16,215174_215434_s,215174,215434,s,직진,2457.0,0
16,215174_215434_s,215174,215434,s,직진,2457.0,0
16,215174_215434_s,215174,215434,s,직진,2457.0,0
16,215174_215434_s,215174,215434,s,직진,2457.0,0
16,215174_215434_s,215174,215434,s,직진,2520.0,1
16,215174_215434_s,215174,215434,s,직진,2520.0,1
16,215174_215434_s,215174,215434,s,직진,2520.0,1
16,215174_215434_s,215174,215434,s,직진,2520.0,1
16,215174_215434_s,215174,215434,s,직진,2577.0,0
16,215174_215434_s,215174,215434,s,직진,2577.0,0
16,215174_215434_s,215174,215434,s,직진,2577.0,0
16,215174_215434_s,215174,215434,s,직진,2577.0,0
16,215174_215434_s,215174,215434,s,직진,2700.0,1
16,215174_215434_s,215174,215434,s,직진,2700.0,1
16,215174_215434_s,215174,215434,s,직진,2700.0,1
16,215174_215434_s,215174,215434,s,직진,2700.0,1
16,215174_215434_s,215174,215434,s,직진,2757.0,0
16,215174_215434_s,215174,215434,s,직진,2757.0,0
16,215174_215434_s,215174,215434,s,직진,2757.0,0
16,215174_215434_s,215174,215434,s,직진,2757.0,0
16,215174_215434_s,215174,215434,s,직진,2880.0,1
16,215174_215434_s,215174,215434,s,직진,2880.0,1
16,215174_215434_s,215174,215434,s,직진,2880.0,1
16,215174_215434_s,215174,215434,s,직진,2880.0,1
16,215174_215434_s,215174,215434,s,직진,2937.0,0
16,215174_215434_s,215174,215434,s,직진,2937.0,0
16,215174_215434_s,215174,215434,s,직진,2937.0,0
16,215174_215434_s,215174,215434,s,직진,2937.0,0
16,215174_215434_s,215174,215434,s,직진,3000.0,1
16,215174_215434_s,215174,215434,s,직진,3000.0,1
16,215174_215434_s,215174,215434,s,직진,3000.0,1
16,215174_215434_s,215174,215434,s,직진,3000.0,1
16,215174_215434_s,215174,215434,s,직진,3057.0,0
16,215174_215434_s,215174,215434,s,직진,3057.0,0
16,215174_215434_s,215174,215434,s,직진,3057.0,0
16,215174_215434_s,215174,215434,s,직진,3057.0,0
16,215174_215434_s,215174,215434,s,직진,3180.0,1
16,215174_215434_s,215174,215434,s,직진,3180.0,1
16,215174_215434_s,215174,215434,s,직진,3180.0,1
16,215174_215434_s,215174,215434,s,직진,3180.0,1
16,215174_215434_s,215174,215434,s,직진,3237.0,0
16,215174_215434_s,215174,215434,s,직진,3237.0,0
16,215174_215434_s,215174,215434,s,직진,3237.0,0
16,215174_215434_s,215174,215434,s,직진,3237.0,0
16,215174_215434_s,215174,215434,s,직진,3360.0,1
16,215174_215434_s,215174,215434,s,직진,3360.0,1
16,215174_215434_s,215174,215434,s,직진,3360.0,1
16,215174_215434_s,215174,215434,s,직진,3360.0,1
16,215174_215434_s,215174,215434,s,직진,3417.0,0
16,215174_215434_s,215174,215434,s,직진,3417.0,0
16,215174_215434_s,215174,215434,s,직진,3417.0,0
16,215174_215434_s,215174,215434,s,직진,3417.0,0
16,215174_215434_s,215174,215434,s,직진,3480.0,1
16,215174_215434_s,215174,215434,s,직진,3480.0,1
16,215174_215434_s,215174,215434,s,직진,3480.0,1
16,215174_215434_s,215174,215434,s,직진,3480.0,1
16,215174_215434_s,215174,215434,s,직진,3537.0,0
16,215174_215434_s,215174,215434,s,직진,3537.0,0
16,215174_215434_s,215174,215434,s,직진,3537.0,0
16,215174_215434_s,215174,215434,s,직진,3537.0,0
